Formula,Is Metal
U2Si7Ni2,True
Rb2Sr2(CO3)3,False
Ba3B6O11F2,False
LaAl2BRu2,True
Nd3Si3Ni,True
NaMgSc(SO4)3,False
MnC8(NCl2)2,False
NaTiP2O7,True
V4(AgO4)3,True
TaP4S6Cl5,False
NdMgPt,True
Ca2HfTiO6,False
RbPrS2,False
LiDy2Nb2O8,True
K2GaHgI6,True
Na3ZrInSi(PO6)2,False
Ti(FeO2)4,True
AgClO4,False
Na2HfN2,True
BaSrCeHfO6,False
Na2BeSiO4,False
MnCu2P2O9,True
Ti3Ga,True
LuNi3,True
Ho(Al5Ru)2,True
La3Pt4,True
CaSn3P2(SO6)4,False
EuSbPt,True
MnNb8(FeO8)3,False
Ho3Fe2Si3,True
Li4Ti3Nb2Ni3O16,False
LiV(SO4)2,False
Ba4PrEu(Cu3O7)2,True
Ho7Mg3Rh2,True
Ag7PS6,False
KBiS(ClO2)2,False
Cs2GdCl5,False
MnFeBiO5,True
Nd12Ni6Sn,True
Mn2AlCo,True
RbCuPO4,True
K3SbTe3,False
Rb2NaTaF6,True
CrWN2,True
Na2NiH6C4N4O3,False
DySiRu2C,True
BaV2(P2O7)2,False
Si(Hg2Se3)2,False
Mg5Pt,True
Ba3Na2Cr4F20,False
SrGd2O4,False
Nd4FeS6O,False
Cs2Cu2Si8O19,False
TaB2Mo,True
NdThUS5,True
Dy2TeO2,False
VFeAs2,True
Ti2H3,True
Na5Ta3Ti(SiO4)6,False
Co2(GeSe)3,False
RbMnP3HO10,True
Er2MgCu(GeO3)4,True
KCr12Si8ClO28,False
Tl5SbO5,False
LiS,True
ZnFe(PO4)2,True
Na2CaVP2O9,False
La4Se3N2,False
Ta6Mn2FeO18,False
Fe2SnS4,True
Ru4Pb4O13,True
Ta(NiTe)2,True
Li5La3Ta2O12,False
K2CoCl4,False
Tb6(Ga3Co)7,True
InCuSnS4,False
FeCo3,True
Fe2Cu(PO5)2,True
NaVCdO4,False
Sr2Ca14Mn14Al2O41,False
Li2AgPd,True
BH4O2F3,False
NaPmTe2,True
Ba10Pr5Ir(Ru2O15)2,True
MnGaFeCo,True
SrCa(SnO3)4,True
B3H12CN4O,False
Si4P4Os,False
CaCu2(MoO4)2,False
CdHgSeO6,True
La2Ce2O7,False
RuS2,False
BaSr2UO6,False
Fe2Ni9N8,True
Gd2MoO6,False
DyCuTe2,False
Cd(C5N)12,False
Na4Cu(AsO4)2,False
LiY4(AgO3)4,False
LuNiSn4,True
BaLa2PtO5,False
PrCd2Cu9,True
Ba3Mo2(NO3)2,False
VSO10,True
CaLaVFeO6,True
SrZnP2(HO4)2,True
MnV2Ru,True
NbMoO4,True
CaTi2(HO3)2,False
NaMnCu3Se4,True
B3H7N,False
BaEuDySbO6,False
Er2InAg,True
Tl4SnSe3,False
KBiS2,False
ThH20C4S2N8O15,False
TiNbRu2,True
Sm3Sn13Rh4,True
Ho6GaCo2,True
LiAlPHO5,False
Ba(CdGe)2,True
NaScInP(SO6)2,False
Na3YSiGe(PO6)2,False
RbLiSe,False
NaTe3,False
CeAlSi2,True
Lu2Ga8Co,True
NdGd2,True
La3Gd(BrO)4,False
ScIr,True
Zr4CuP,True
Cs2Ti(GeO3)3,False
Rb2NaSmF6,False
LaMn4(CuO4)3,True
S4N2O3F,False
CaAl4,True
Sr2AlTlV2O7,True
LaYAl4,True
CsRb14Tl27,True
Li2CrSi7O16,False
Sb3H36(C3I2)4,True
LiGaPO5,False
TiNb2O7,False
Tb(AlC)3,True
Ag3Sn2(GeP2)3,False
CuH4C10(N2F7)2,False
Nd2C3,True
TbMgRh2,True
Na3Bi2H42C18I9(N2O3)3,False
Ce2CoSi3,True
Na4Y2(IrO4)3,True
Ba(MnGe)2,True
Tb6Ti4Al43,True
MgV4Zn2O12,False
PuPO4,True
Rb4Zr3Te16,False
Si2P4Rh,True
Li3Mn2OF5,False
La3Mn4AgO12,True
BaZr2Ti3Pb4O15,False
LiZn(BH4)3,False
La(BiO2)2,True
RbB6H8O7,False
MnAlF5,False
Li2Ni3WO8,False
Nb4CoPt3,True
K2Si3PbO10,False
Ti2MnRh,True
V20Ga(GeS10)4,False
CsMoPO6,False
Li5(FeO2)4,False
K2HgO2,False
Na4ZnSn3(PO4)6,False
Ce20Ti11(S22O3)2,True
Dy2Al3Ge4,True
KBaY(BO3)2,False
Li4Ti3Mn2Fe3O16,False
Ni(I5N3)2,False
UCd(MoO4)4,False
GdSiAg,True
Ce(SbPd)2,True
RbTmO3,True
MgTaOs2,True
TiZn2Pt,True
Ca10La6Mg3Ti13O48,False
LuTiO3,True
CeMg14B,True
Dy2CdS4,False
La3Sn13Ir4,True
NbInPt,True
Eu2Ni7P4,True
NaCa2V3(CoO6)2,False
Ca3V3(CoO6)2,True
Eu2PBr,True
La2Be2O5,False
Sn7Pd5,True
PrMnGe,True
CeGe3Pd5,True
Sc2ZnCo,False
LiInIr,True
RbAuO2,False
Li2Mn2V3O12,False
LiZn13,True
Li5V6(CuO4)6,False
Ba4Ge2Pb(Se4Br)2,False
MnAl2(SiO5)2,True
CI(NO)3,False
H20RhC3N9Cl6O,False
Gd2ZnGa,True
Rb2Mo3SO13,False
Li5Ti4Co3O16,False
SrSi3Au,True
Gd3Sc2(GaO4)3,False
Fe2Ni3N4,True
Ca7Mg(Co2O5)4,False
MgRhO3,True
KCa2Nb3O10,False
TbCu2,True
K2CdSnS4,False
K2LiFeO3,False
PdO2,True
Sr2Cu2MoO7,True
BaCu2Ge2O7,False
Ba6Cu34S27,True
B3Pd16,True
CrCoNF6,False
MgTi3Nb3O12,True
BaSrSmSeO6,True
VTc2W,True
NaSrP,False
LiEr2Ga,True
Ce3(Al2Si3)2,True
LaGe2,True
BaSr3Zr2Ti2O12,False
Nd2AlCo2,True
Li12Cr3NiP4(CO7)4,False
PmMg149,False
LiMg30CO32,False
Y(BH4)3,False
V2GaO5,False
Ba3(ZnAs2)2,True
ErO3,False
Sr4MgFe2Cu2(SO3)2,False
AlAg2,True
CeZn2Fe,True
Na5Al2Zn2P3(SO8)3,False
Na3AuO2,False
Ba2V2ZnCuF14,False
KSm(SO4)2,False
Na5(NiO2)6,True
MnVGa5,True
BaNbTc2,True
Ba3LaI9,False
Sr13Mn8O30,False
SnPNO4,False
Rb(Nb3S4)2,False
Cu10N3,True
ZrTiTc2,True
Na8Ti5O14,False
MnSn(PO4)2,False
Zr6Al2FeH10,True
Bi6Cl3O7F,False
Ga3P6O31,True
PC2S2N3,False
CuSe2Br,False
NaAlP2O7,False
MgTiCoS4,True
SrCaTbNiO6,True
MgOsN,True
Na6Nb4In4Si7S5O48,False
LaSiNi4,True
NdEr3Fe34,True
LiMg14CoO16,False
Na2Cr3O9,True
Na4CdP2,False
Sr3FeRuO7,True
KSm2Cl5,False
Ac3In,True
KIn9Co2,True
Fe4Ni3(PO4)6,False
VH12C2S2(O2F)6,False
Zr2TcRu,True
CsCrClO3,False
Sr3Pr2(BO3)4,False
Li3Co2RuO6,True
Na2ZnGe3P4(SO12)2,False
La5Ti6S3(ClO5)3,False
MgCu2(RhS2)4,False
ZnCu2SnTe4,True
Ti4Co4Ge7,True
SrBiAu2,True
CuSeClO5,False
ZnSbF6,True
Tl8Sb21As19(PbS17)4,False
SrVCu3Se4,False
Na14Mg6Si5Ge2S7O48,False
Cs2LiNbS4,False
TbFeGe2O7,False
NaSr3CeP3O13,False
Hf2Ga3Ni,True
SrNb2O4,False
CsRb2PdF5,False
CeB2Ir3,True
CaAl2(SiO4)3,False
AcAu3,True
Fe2As2H2PbO10,False
SnAu5,True
Ca4Cd3Au5,True
Tb3Fe2Si3,True
Mg(H2N)2,False
ErMnFeO5,False
Hf2InCu2,True
NaCaTaP2SO12,False
Ce4(SiS4)3,True
Na7La2Zn2P5SO24,False
CuP4I,False
RbAg7S4,False
Ca3BI3N2,False
LiCeF5,False
Y3Pb4F17,False
Li12Mn3FeP4(CO7)4,False
TlSnF7,False
Al6CO7,True
LiTiFe2O5,False
V3CdO7,False
Mg(BC)2,False
VCoSn,True
YBiPd,True
GdTe2ClO5,False
UBi,True
ScH3(ClO5)2,False
LiV9O22,True
Ho2Cu(BO2)8,False
V(TeO3)4,False
Mn7BiO12,True
Na14Mg5Si6Ge3(SO8)6,False
Bi6As4PbO20,False
ErCo3Ni2,True
La3Co2S7,True
CoBi(CO)3,False
Zr5Al3C,True
Ti3MnO8,False
Ti4Pd,True
Cs3Li2Fe(MoO4)4,False
Ta3S2,True
Er4C7,False
Ca3(SiO5)2,True
Ho2Si3,True
BaCaDyFeO6,False
Ge3H,True
Dy6Cu23,True
Li3MnBAsO7,False
Dy3Rh2,True
Na3Al3Si3AgBrO12,False
Rb2TiOF5,True
Y2MnSbO7,False
Sc2SnAu2,True
YZr6(PO4)9,False
SrCaVInO6,False
Mg14NbCd,True
CaTlAg2,True
Y6Zn(SiS7)2,False
Rb6WN4,False
ZrTlF5,False
Al2Pb3F12,False
Sm23Cd4Rh7,True
Na2NdPCO7,False
Li4Ni8O9F7,True
TbIn3,True
MgSbPt,True
SmCo9Si4,True
KLuO2,False
Na8BeAl4Si7(BrO12)2,False
Mn3BO5,True
TbAu3,True
MgCoNi2O7,False
Ti3Ge,True
SrP4(NO6)2,True
CoH16C6(N3O4)2,False
Tl2Au4S3,False
Sm2MgPtO6,False
Er(CoB)4,True
K3V(SO)2,False
Cd(PO3)2,False
CoCu3(PO4)4,True
Nd2In3Cu,True
Sr2LiZn,True
Sc2TlIn,False
RbSbBrF3,False
Li3Nd,True
NbTc2W,True
Ba2ZnFe2F14,False
TbCuPbSe3,False
RbCaSb,False
W2Br5,False
CuP2H12N2(O4F)2,False
In16Bi8Pb3S38,True
MgBHO3,False
K6Bi6O19,True
Cr2Fe3Te(PO4)6,True
Mg14TiGa,True
Ba3(GaN2)2,False
Hf6Co23,True
Ba2CaMnV2F14,False
CdPbF6,False
CaPIO8,False
Na5Li(PO4)2,False
YHoCu2,True
La2MgO4,False
Th(Mg4Al3)4,True
Nd2Sb,True
Fe3H10S2NO14,False
Dy5BiPt2,True
LaNbP2SO12,False
BF3,False
Sr2Ca2IrO6,True
TaTiTe4,True
TiGaPt,True
MoIrO6,True
MgMn5Cr(PO4)6,False
LaNb2HO7,True
Sm2Mg(BiO4)2,False
TeS2N3Cl5,False
Lu2Ru2O7,True
Ti6Co16Ge7,True
Sr5Li25La7(BiO6)8,False
SmMg,True
BaGeS3,False
Mn2V3Cr(PO4)6,True
YGaI,True
Ba(PO4)2,False
Rb4Ge(PS3)4,False
Ba2PrRuO6,False
Rb2TmCl5,False
SrMg30SnO32,False
NaCeMg14,True
SrB8O15,True
Gd3AlN,True
YFe3(BO3)4,False
Ba4Sr(SnO3)5,False
Ca3(CdGa2)2,True
CsZrUTe5,True
CsTh3F13,False
LiPrTl2,True
ThN3F7,False
MnAu2,True
NaAuS,False
Dy2GaAg,True
HoLuRh2,True
Mn2S3(NO6)2,True
Pb(BrO3)2,False
Ba2Cd2Sb3,True
NaMg2V3O10,False
Mg149Ti,False
NaMg14SbO16,False
Cs3Bi,False
Dy4CdRh,True
SrB12(H3O2)4,True
MnH12(C2N5)2,True
NdEuHf4O12,True
Tb10Mn13C18,True
CeCuSi,True
MgGeO3,False
Bi2Pd,True
Mg6CrCd,True
TlAu(CN)2,False
ZnH18Ru2Br7N6,False
Na6Hf4Nb4Si9(SO16)3,False
Ca3Mn2(Si2O7)2,False
Sm3(SiRu)2,True
Na2Mg3H10(SO6)3,False
Sr2NF,False
Ba2GdUO6,False
LiY2Ru,True
BaSr4(FeO2)5,True
KPrDyFeO6,False
Mg(B3O8)2,False
K2CN2,False
SiH14C4S2(N4F3)2,False
LuGeRu,True
Pr3CuSiS7,False
Na3MgTi2P2O10F,False
Lu3Co2Si3,True
Cs2Li5(BO2)7,False
NaLuTi2O6,False
CoNiAs,True
HoPO4,False
Na18Mg20Nb4Si3(S11O48)3,False
MgMn4Cr2O12,False
Ce4Fe,True
Cr6Co2CuSe12,True
MgSc2V2O8,False
LiNi2O2F,False
CeN2Cl5,True
Er2Mn2O7,True
NaCuN,True
LiCo7O8,True
Sr3AsP,True
Li2CrSiO5,False
VW,True
TiZnCu(PO4)3,True
AsS3(ClF2)3,True
NaLaYP(SO6)2,False
ThGeSe,True
Cs3Nb9(TeO8)4,False
Eu5P3ClO12,False
Na3Si2Ge2PO12,False
YHSe,False
V6O5F8,False
Li3Ti2(GeO4)3,True
Gd2InPd2,True
LaGdAl4,True
HoPaOs2,True
PrSm3S4,True
KCe2FeO6,False
TbPu3,True
Tl4Te3Mo,True
Mg5H8O9,False
Li2ScPCO7,False
CsMg6W,True
UPCl10,False
Mg(InTe2)2,False
PmBr2,True
Hf2MoPt,True
Ti3Te4,True
Sr4GeP4,False
Na2MgSi5O12,False
NdBr3,False
CuHgO2,True
Er3AlN,True
Sr3Nd(CoO4)2,True
RbP(HO2)2,False
Mn(PO5)2,True
Nd2Ni12As7,True
CaCr3F6,False
KLaInSbO6,False
FeSbS,False
Cs10Tl6SiO4,False
Sr2FeCu(PbO3)2,False
K2CrPCO7,False
Li2VCO5,False
VAu3,True
YAuO2,False
AsH18N3O7,False
CaCuAs,True
Ni4Sn3,True
K2NaTlBr6,False
WC4(BrO2)2,False
NaVO2,True
Ti2Nb2Ni2C,True
Be2CrPt,False
Ni4Mo,True
PrBPt3,True
Na6Nb4Al4Si7S5O48,False
UTi22Fe18PbO76,False
TbCoO3,False
NbGePt,True
Na3Si2Sn2PO12,False
NaCo2Se2O7,False
Na5In3Si3Sn(SO8)3,False
LiMg5,True
NaInI4,False
BOs3,True
Mg(WO2)4,True
Sr2I2O,False
Nd(MnGe)2,True
ZrAlCo,True
Na9Mg5Ta7(PO4)18,False
LiAg2Pd,True
FeP4(C2O5)2,False
Zn3P2(H2O3)4,False
Hf3Si2,True
Er(SiOs)2,True
Na6Hf4Si5SO24,False
KMn3O6,False
Na2YAlSi(SO6)2,False
Bi4Se3N2,False
K2SnN6,True
Ga3O5,True
La6Fe13Sn,True
NdGaPt,True
UTa2S6Cl6O,False
SmCrB4,False
Sr2Mg(AgO2)2,True
Ba8Mn8O23,False
K3H5Pd,False
Li2Sn(HO)6,False
BaPb2IF5,False
TbLuO3,False
MgFeMoS4,True
Nd2(N4O9)3,False
Cs2Ni(PS3)2,False
CsC3(SeN)3,False
Th7Ru3,True
In2Pt,True
Er12(MnC3)5,True
Ba4USe6,True
ZnHg2H14C4N6O13,False
Zr(TlSe)4,False
LiTi6O12,True
Fe7Se3,True
Rb2V3P4O17,True
Te2H2O3F4,False
HfMg14FeO16,True
SmPuO3,True
Ca16Mn14Al2O45,True
Ba4SiN4,True
YVO3,True
CaGdAlO4,False
K3Lu,True
Li4MnSn2Se7,False
Li4Ti3Fe2Ni3O16,True
CsNi2F6,True
Ba3AlHO4,False
LiMg(Fe5O8)2,False
Fe3Co5O16,True
YInRh,True
Li2FeNiO4,True
ThFe5,True
AgNO2,False
SrCaTiMnO6,False
LiCr4InS8,False
Zr2CuRe,True
Rb2Te(H6O5)2,False
VRh3,True
Mo2AsH18C6NO12,False
U8MnS17,True
CeIn3Pt,False
Na2Te4O9,False
CuHg3As2Cl3,False
Cr2HgN2Cl2O7,True
Rb2(NbBr3)3,False
KLi3Zr2(Si2O5)6,False
Ag3Te2Au,False
Cs2RbCeCl6,False
TaNb(AgO3)2,False
KMg14V,True
NaB5PbO9,False
Ba7Ge39,True
Ti2MnGa,True
Cs2Pd(ICl2)2,False
Cd3Os,True
Hg3H6Pt(NCl4)2,False
CaLa3Mn4O10,False
ErSb,True
Na6Cd(SnS3)4,False
Ce(InPt)2,True
SbPCl8O,False
SnH6CI3N,False
Li4TiCr3O8,True
Li3In,True
CsReN2,True
Mg6ZnCdO8,False
Ba2CaSm2Ti3(CuO7)2,True
CuB(CN)4,False
BaSi23,True
Cs2TeO4,False
LiZnRhF6,False
K2LaI5,False
MgAl2(CuO3)2,True
Mn3Sn2Pd5,True
NiPt,True
MgCrPO5,False
Zr2TcPt,True
DyTe3,True
Na3MgInP2SO12,False
Na6Co2As(CO4)4,True
ErCdAg2,True
Rb5Tm3Br12,True
Mn3(W5C2)2,True
Ru2SeS3,False
TiI,True
In2Pt3,True
Na4Ca3HfSiS5O24,False
Ni3Rh,True
CsSm(WO4)2,False
YCo5P3,True
MgFe4(TeO6)2,False
CsFeCl3,True
Li2Cr3TeO8,True
YNiC2,True
KLaTi4O12,True
TiNbS4,True
VTe2,True
Na6Ge2Se7,False
Lu4Fe,True
Ho3B7Mo,True
Nd(ZnP)3,False
SrCd11,True
Na5Ca3GeP3(SO8)3,False
KFe(MoO4)2,False
Ca2GaClO8,True
SmMoO4F,False
UTi2O6,True
Tb3Ga8Ir3,True
LiAg2Pb,True
NaB6NO10,True
Al2P2H4O11,False
DyHoO3,False
Li3Y(NiO3)2,True
Er2NiRu,True
La2Mn3FeSi4,True
KCdAs,False
Cd2PbO4,True
Dy4NiSn8,True
Tb11In9Ni4,True
Nd4PClO8,False
AlPb3,True
Rb2Cr4O13,False
Na5Y3Si3Ge(SO8)3,False
CoNiAs4,True
BaSrYSbO6,False
Nd3Cu3Sb4,False
CsPr(MoO4)2,False
Na6Co2P(CO4)4,True
LaPb2,True
LiB13C2,False
Mg6MnCuO8,True
KMnRu,True
BaMn5(SO4)6,False
Ti4Mn2O,True
Y21B7(C7I9)2,True
CsScAgF6,False
SnGeS3,False
MnCN2,False
SrSmMn4O12,True
Li4Ti15O32,False
Sm3(Al3Ru)4,True
Ca3MgFe2(CO3)6,False
Ba6Na16N,True
Sm7Pd3,True
Ce3Cr,True
Mg14NbBi,True
CaSmCd2,True
NaCa4TaTi4(SiO5)5,False
Ru,True
TiClO,True
HfB12,True
Nd2Si5Ni3,True
Ba2CaCeGd2Ti2(CuO7)2,True
US3,True
KBi(WO4)2,False
Na6Y5Ta3Si6(SO8)6,False
V2FeS4,True
U(WC)2,True
K5U4VS4O33,False
InGeN2,True
RbMg6Sn,True
ZnH9C5NO6,False
Na(ScI3)2,True
NbBr3O,False
LaMgAl7Fe2,True
Co3W3C,True
Sc4Si6Ir7,True
LiTm2Al,True
Hg(MoS2)6,False
Li3Cu2F8,False
U2Bi18O31,True
Sr2MgFeOsO6,True
PtC2S2(O4F)2,False
Er4CdNi,True
Cd43Pd8,True
TaV3N4,True
HoZn(MoO3)2,False
Mg4CuO5,True
Tm2CuRh,True
Ho2Fe14B,True
HfTl2PbSe4,False
K3Bi,False
RbPH6C2(NO)4,False
HoGa4Ni,True
U(Fe2Ge)2,True
ZrH8Pb(C3O8)2,False
Ca7SN6,False
Na7Ca2Ti2SiP5O24,False
Na5Hf2F13,False
CaPr2Ti2ZnO9,False
KTm2F7,False
PrCl3,False
Hg3Au,True
Li4Co5Ni3O16,True
In3Ir,True
V3C2,True
Ce2Si4OsRu3,True
As9Pb7S20,False
V2H12C4S4O15,False
MgB7,False
CoH14C2N10(ClO3)2,False
Fe2NiN2,True
MnV4CuO12,True
AlReGe,False
Sc5(In2Rh)2,True
GeH3Cl,False
KPrHf2O6,False
FeNiTe4,True
ThN4O17,True
NbCr2Fe3(PO4)6,True
Li3Mg2Fe19O32,False
NaLaF4,False
Na6Mg4Ta8Si9(SO8)9,False
Li4Nb3Cr2Fe3O16,True
Ba(HoTe2)2,False
CaZnAsHO5,False
Ba6Mn4Co2ClO16,False
Li4Ni5SnO12,False
BaCa(AgO2)4,True
Mn3Te,True
Na2LaCuCl6,False
Li2Fe5O5F7,False
LiBiF5,True
Na2La2MgTi3O10,True
UC2O7,False
Nd3Ni7P5,True
Mn5Sn(PO4)6,True
Rb2AgSbI6,False
EuCdAg2,True
Zr9Ti3P4,True
Y(Mo3S4)2,True
LiY2Pt,True
La3Ho,True
Ca3MnZnO6,False
Na(OsO3)2,True
Nd(FeAs3)4,True
TcSnO3,True
CuH9C5NO5,False
Nd12Cu6O25,True
Na2Ta4Zn4Si3(S3O16)3,False
DyAgGe,True
SrSn2Cl6O5,False
EuSeClO3,True
Cs2Mn2Cr3O12,True
BePbF4,False
Ca9Cd4Bi9,True
Sm4Sb3,True
NpAl2,True
NaPrHfSnO6,False
CeUSi4,True
CaB3H7O9,False
Tm2ReB6,True
Li3H4Rh,False
Hf9SiMo4,True
Na42Mg20Ta4Si15(S7O48)3,False
CaNdFeO4,True
Fe11Mo6C5,True
LiGeN,False
La2Te3MoO12,False
YCu3(BiO3)4,True
Na3YN4,True
ZnP3NO9,True
CoP2,False
TmMnSn2,True
UFe5Si2Ni5,True
Cs2Pb2O3,False
LiTlAg2,False
BaYNi4O7,True
NiC2(SN)2,False
Ca2Ta2CuO8,False
LaCl3O7,False
ZnTeH12Se3N4,False
BaMg6SnO8,True
Ti(HgO)3,False
Sc29S42,True
Sm2Cr2Fe15C2,True
TiVCN,True
NaLiMn2Fe4(PO4)6,False
NaLi(WO3)4,True
Sm(SiAu)2,True
CeSi2Mo2C,True
K2NdAgF6,False
Li19Cr4P8O35F,False
Er3Co4Ge13,True
Rb2AgMoI6,False
Lu4MgNi,False
GdBi,True
LiSm2Cr2O8,True
UH12C4N4O11,False
RuF4,False
Sm4U4O17,True
Gd3RuO7,False
H5C2(NO)3,False
Na4NbAl3Si3(SO8)3,False
As2PbO8,True
Mg2CdIn,True
NdH2ClO2,False
Na2ScPCO7,False
NaRuO2,True
LiEuPS4,False
LuRh2,True
CdBiBrO2,False
Na7Hf2Zr2Si5PO24,False
TaPb2N3,False
Ce3SiS2,True
Cs2AgBiI6,False
FeP4,False
Pr5Si2Se3O17F,False
LiPr2RuO6,False
DyTmRh2,True
Li2UO4,False
Cr3B12Rh25,True
SrCaCeGeO6,False
Co2Br3N7O2,True
Na2LaGaP2SO12,False
Na2TiZn2SiO7,False
RbHgC3(NO)3,False
K2VO6,False
Nd4Mg7Ge6,True
Na6Mn(SO4)4,False
MgV6(FeO6)4,True
CaEuS2,True
Al6Tc,True
Fe3P4H12(NO8)2,False
KCaFe2F9,False
V5Te8,True
GdBPd3,True
Nd3ErFe34,True
Cs3In3(PO4)4,False
TaCoSb,True
ZrMoP,True
Li2SnO6,True
Ta2Zn(CuO4)2,False
Cs2AgSbCl6,False
KCaBi,False
Ba2Li(CuO2)3,True
Ti5Nb5Ge6,True
GdThO3,True
K2LiAlF6,False
Na3Li2Fe5(SiO3)10,False
AlGaNi2,True
Na3ErBr6,False
Ti3S4,True
SrFe3P3O13,False
Li16Fe4SiO16,False
Cr3P3O13,True
Fe6P4H23O21,False
Gd2WO6,True
Dy2MgV2O7,False
BaSrCaFeO6,True
NbSe4,True
K2RbTlBr6,False
DyCo4B,True
ErGeIr,True
NaYCl4,False
Pr2MgSi2,True
Mg2H2O3,False
PbSO3,False
H7C4(N3O2)3,False
Ba2HgPd,True
PrYFe4,True
Cd4SF6,False
Tb4ZrAl15,True
NaUHOF5,True
Mn3V2Ga2Co,True
NdH32C8N4Cl7,False
Rb2YAgI6,False
ZnCr4O9,False
Tb9Ga5S21,False
CaSn,True
Li8Mn13Fe3O32,False
TbSiRu2C,True
SrCaHfTiO6,False
K2RuI5NO,False
MgTiF5,False
Li4Al3Ge3IO12,False
Zr3Sb4Pt3,False
SmGe2,True
Sm3Al5O12,False
SrGa12O19,False
Ba2TlZn,True
Li2MgSb,True
Cs2I4O11,False
Ni(CO2)2,False
ZrAlCr,True
V2NO5,False
LiTm2Os,True
SmZnNi,True
Cu2H10N4O17,False
Cs2RbTmCl6,False
BeFe2Si,True
TiNbTlO5,False
RbHfMg6,True
SeS2(NO)2,False
Ba2ScAlO5,False
UCrCuSi2,True
Ag4TeO5,False
Mg14VFe,True
LiGa2Ir,True
GaPt,True
HoTeClO3,False
Ti4GaC3,True
CSCl2,False
Pr6Al3Fe11,True
NaMg2Ge2PS5O24,False
Ca2IrO4,True
VH6SO10,False
ErMnB4,True
Ba2SrN2,True
Sb2Se3,False
CdCu3,True
Zr2CoP,True
Sc2AlIr,True
BaH4(CO3)2,False
KSmTe2,False
CsHoS2,False
HoCo(BO2)5,False
KHfNbInO6,True
Na11(WO3)13,False
Mg2CO5,False
Nd2CuSi3Rh2,True
AcSbAu2,True
LaGa2Rh3,True
Ca3Au4,True
Ti5O9,True
Tm(AsO)2,True
HoIO,False
BaSc6Ni4O15,True
Mg6VSb,True
LiGd(WO4)2,False
Cu8GeSe6,False
OsRh2(NCl)10,True
CaPt2,True
Be2CoPd,True
BaCuGe,True
Sr(MnGe)2,True
SiTc2As,True
BaTl3,True
Ho4CdNi,False
NdP2,True
Ce(NdS2)2,True
Zr2CoSi2,True
ZrSnP2SO12,False
K2NaGaBr6,False
SrEuZrVO6,True
Ba5MgBi3O11,True
SnHg7(P2Br3)2,False
La(Mg2Al)4,True
NbNCl6,True
SrNdCrO4,False
Li2CoN2,True
Li2TlSn,True
BaBr2O7,True
Na14Sc4Zn4Si5S7O48,False
Ru(N3Cl)2,True
LiNd2Ir,True
Nd2Pd2Pb,True
SrLaMg14,True
Y2WO6,False
Ba2V2F11,False
MgNb2(BO4)2,True
Ta6Si7Ni16,True
AcSc3,True
Na7Mg3ZrP5SO24,False
Mn4VSe5,True
Na6Ca3ZrP4(SO12)2,False
Na18Ca20Ta4Si3(S11O48)3,False
Li3Cu5O4,False
K2NaPrI6,False
Ni(CO)6,False
K2Na6V5(MoO8)3,True
Eu3GaO6,True
Ba2PrGaS5,False
LiPt,True
SrTiCu4P4O17,True
Y2(CoCu)5,True
NdCoSb3,True
Sr2GdGaO5,False
Ba17Tm16Zn8Pt4O57,False
CaNp(HO)9,False
IrRhBr6N5Cl,True
EuVO3,True
Zn2SiGeN4,False
CaCo3(P2O7)2,False
BaTmO3,True
Sr3MgCo2Cl2O5,True
K3Na2SnAs3,False
Ag4PIO4,False
LaCd2In,True
GePb(S2O7)3,False
CuH20N6OF2,False
LiTi4VO8,True
Ba2PrSnO6,True
Ti5Ge4,True
Ta2Sn3,True
Na2HgAu,False
Ho,True
HoB4,True
Li3AlN2,False
U4Be51B,True
Tl2SeS,False
Na6Cu2As(CO4)4,True
Li9Mn4(BO3)8,True
Ba2GdMgMoO6,False
ErSiRu2C,True
TcH4NO4,False
LaMgFeSnO6,False
Th(SO8)2,True
Li5Cr(P2O7)2,False
Li2Ni3(BO3)3,True
HfS3,False
Nd3(BN2)2,True
LiSiPO5,False
Na3PH24SO15,False
Lu2ZnIn,True
Si3Pb11O17,False
SrTePd,False
H5C8NO2,False
Pr2Co17,True
Fe11Si4(H4O9)3,False
U3S3O16,True
CsSmZnTe3,False
CaCr2(Si2O5)4,False
Zn2P,True
V5(PbO6)2,False
GdFe4(CuO4)3,True
Ca3Co4Sn13,True
Na7Mg3GeP5SO24,False
Pr14Ag51,True
Sr2Nd2MnCuO8,True
Ba4Li2(CdP2)3,False
Rb2Se2O7,False
Mg8P8Ir23,True
NaRu3,True
TiOs,True
ScGeAu,False
ScNiSn,True
C(NO)2,False
Cu3AsS3,True
CaMnBiO5,False
NdPd2,True
Cs2AlTlH6,False
SrU(SeO4)2,False
HoAl3(BO3)4,False
Mn3NiO8,False
Na3SiH11O9,False
Ti2(Mo3Se4)5,True
Nd(Cd10Ni)2,True
CrSi7N10,False
BaSbClO2,False
LaTmO3,False
Rb5Mo27Se31,True
KNaMn(Si2O5)2,False
Dy2InPd2,True
HoCr2Si2C,True
Si2Ir3,True
Mn4CrO8,True
NaCaNb3Si3(SO8)3,False
LaZn2Ni3,True
Ba2SnS4O11,False
Na4ZrZnSi(PO6)2,False
K3Bi2I9,False
Ba2Eu2ZnPtO8,True
H6C2SBr2,False
Na6Nb3In5Si6(SO8)6,False
LaMn2O5,True
Li4Mn5Nb3O16,True
TlAsSe2,False
RbInBP2HO9,False
U2TlSe6,True
PuCdAu2,True
YSnIr,True
